fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
23420,US,,,cbsa,,iso1:us#cbsa:23420,,999101,0.212,other,54.0,,1.07,0.1,,,0.82,3,3,3,4,1,,2,287186,2801,,,,1772,1672,216,,152,125,17,,1912,,683747,619212,2022-07-28,,0.684,0.62,0,1625942,3,301695,0.302,377.9,,,1979,1829,233,176,143,17,0.115,,224,249,18.6,,2
23460,US,,,cbsa,,iso1:us#cbsa:23460,,102268,0.313,other,33.7,,1.01,0.25,,,0.79,3,3,3,4,1,,1,30181,655,,,,332,237,6,,53,41,3,,40,,51133,42530,2022-07-28,,0.5,0.416,0,116071,3,16231,0.159,235.7,,,609,384,26,77,61,7,0.045,,14,29,10.8,,2
23500,US,,,cbsa,,iso1:us#cbsa:23500,,57300,0.243,other,76.3,,1.31,0.33,,,0.76,5,3,5,4,2,,1,15872,324,,,,24,18,3,,6,4,1,,0,,23280,19941,2022-07-28,,0.406,0.348,0,,3,7412,0.129,534.0,,,642,564,29,71,56,3,0.04,,8,47,10.6,,2
23540,US,,,cbsa,,iso1:us#cbsa:23540,,329128,0.279,other,55.8,,1.3,0.1,,,,3,3,3,4,2,,4,93351,966,,,,,,,,,,,,2573,,238246,207310,2022-07-28,,0.724,0.63,0,,3,96125,0.292,390.9,,,5116,4297,399,1028,976,95,0.079,,,642,38.0,,2
23580,US,,,cbsa,,iso1:us#cbsa:23580,,204441,0.368,other,35.3,,1.16,0.17,,,0.69,3,3,3,4,2,,0,58126,861,,,,667,632,51,,131,90,7,,503,,106528,93478,2022-07-28,,0.521,0.457,3,146873,3,36073,0.176,247.0,,,824,723,67,140,96,7,0.079,,15,37,9.1,,1
23620,US,,,cbsa,,iso1:us#cbsa:23620,,41257,,other,32.2,,0.99,0.5,,,1.0,3,4,3,4,1,,3,7796,134,,,,38,33,3,,4,4,0,,16,,19126,15934,2022-07-28,,0.464,0.386,0,40103,3,6063,0.147,225.4,,,845,691,53,98,76,7,0.048,,7,68,6.9,,1
23660,US,,,cbsa,,iso1:us#cbsa:23660,,49699,0.115,other,32.8,,0.99,0.36,,,0.38,3,2,3,4,1,,0,14072,251,,,,77,45,5,,9,3,0,,6,,32084,29624,2022-07-28,,0.646,0.596,0,49711,3,16738,0.337,229.4,,,98,51,5,9,3,0,0.047,,11,11,15.0,,2
23700,US,,,cbsa,,iso1:us#cbsa:23700,,71367,0.376,other,68.7,,1.07,0.22,,,0.87,3,3,3,4,1,,3,28662,612,,,,26,19,1,,3,3,0,,90,0,71032,52201,2022-07-28,,0.95,0.731,2,0,3,,,480.6,,,47,31,3,3,3,0,0.062,,4,7,20.2,,2
23780,US,,,cbsa,,iso1:us#cbsa:23780,,40305,0.414,other,116.6,,1.38,0.38,,,,5,3,5,4,2,,4,13510,138,,,,121,39,5,,,,,,138,,24661,20707,2022-07-28,,0.612,0.514,0,,3,6936,0.172,816.3,,,412,185,6,16,11,2,0.019,,16,10,9.4,,1
23820,US,,,cbsa,,iso1:us#cbsa:23820,,48905,0.39,other,18.7,,0.99,0.48,,,0.29,3,3,2,4,1,,0,8177,93,,,,22,15,2,,4,1,1,,64,,30090,25501,2022-07-28,,0.615,0.521,0,73970,3,11130,0.228,130.9,,,1224,1024,66,140,101,5,0.055,,5,49,8.7,,0
23860,US,,,cbsa,,iso1:us#cbsa:23860,,62680,0.26,other,34.2,,1.12,0.32,,,0.77,3,3,3,4,2,,1,17236,231,,,,184,167,9,,28,21,2,,0,,41104,34659,2022-07-28,,0.656,0.553,0,,3,15419,0.246,239.3,,,920,799,45,129,106,7,0.047,,12,61,14.2,,2
23900,US,,,cbsa,,iso1:us#cbsa:23900,,103009,0.188,other,28.0,,1.21,0.3,,,0.61,3,2,3,4,2,,0,27083,382,,,,76,64,5,,8,5,1,,202,,59266,53194,2022-07-28,,0.575,0.516,1,,3,28187,0.274,196.1,,,1227,903,48,115,83,5,0.038,,4,38,5.3,,0
23940,US,,,cbsa,,iso1:us#cbsa:23940,,60852,0.321,other,25.4,,1.02,0.35,,,,3,3,3,4,1,,4,15972,199,,,,110,43,7,,,,,,0,,22489,19611,2022-07-28,,0.37,0.322,0,,3,7555,0.124,177.5,,,262,113,10,,,,0.019,,28,15,7.8,,0
23980,US,,,cbsa,,iso1:us#cbsa:23980,,54320,0.136,other,64.4,,1.2,0.3,,,,3,2,3,4,2,,4,17158,292,,,,,,,,,,,,0,,27652,24759,2022-07-28,,0.509,0.456,0,,3,11149,0.205,451.0,,,408,199,12,20,14,2,0.027,,,18,13.1,,2
24020,US,,,cbsa,,iso1:us#cbsa:24020,,125148,0.094,other,19.2,,0.98,0.3,,,,2,1,2,4,1,,4,30029,254,,,,,,,,,,,,23,,101496,91487,2022-07-28,,0.811,0.731,0,,3,52875,0.422,134.2,,,1497,1345,72,141,105,7,0.041,,,76,7.4,,0
24060,US,,,cbsa,,iso1:us#cbsa:24060,,77828,0.137,other,29.3,,1.03,0.31,,,0.64,3,2,3,4,1,,0,24210,103,,,,99,54,2,,14,9,2,,23,,62099,54215,2022-07-28,,0.798,0.697,0,,3,27550,0.354,205.4,,,1052,633,25,126,66,2,0.026,,23,85,15.8,,2
24100,US,,,cbsa,,iso1:us#cbsa:24100,,53383,0.153,other,16.6,,0.89,0.55,,,0.5,2,2,2,4,0,,0,14306,173,,,,45,28,1,,8,4,0,,12,,31745,29366,2022-07-28,,0.595,0.55,0,,3,15659,0.293,116.1,,,123,91,3,16,10,0,0.043,,4,6,1.0,,0
24140,US,,,cbsa,,iso1:us#cbsa:24140,,123131,0.162,other,77.4,,,,,,0.83,5,2,5,4,4,,2,34840,414,,,,168,142,11,,15,13,1,,667,,66195,61250,2022-07-28,,0.538,0.497,0,,3,30264,0.246,541.7,,,302,252,20,31,28,3,0.06,,18,32,10.8,,2
24180,US,,,cbsa,,iso1:us#cbsa:24180,,61643,,other,16.0,,0.9,0.55,,,0.8,2,4,2,4,0,,1,13926,278,,,,52,42,4,,11,9,1,,8,,35668,31589,2022-07-28,,0.579,0.512,0,78499,3,13929,0.226,111.9,,,4394,3891,203,452,391,32,0.047,,4,435,17.6,,1
24220,US,,,cbsa,,iso1:us#cbsa:24220,,100815,0.234,other,31.5,,0.95,0.3,,,,3,3,3,4,1,,4,33094,236,,,,186,155,3,,15,18,5,,0,,70185,60098,2022-07-28,,0.696,0.596,0,,3,27742,0.275,220.2,,,479,357,21,26,23,1,0.036,,18,14,8.8,,1
24260,US,,,cbsa,,iso1:us#cbsa:24260,,75553,,other,27.0,,1.03,0.34,,,,3,4,3,4,1,,4,20378,180,,,,140,92,33,,,,,,104,,41247,37248,2022-07-28,,0.546,0.493,1,,3,19925,0.264,189.3,,,443,294,11,26,23,1,0.027,,,12,12.6,,1
24300,US,,,cbsa,,iso1:us#cbsa:24300,,154210,0.082,other,27.5,,1.02,0.21,,,0.5,3,1,3,4,1,,0,46619,593,,,,320,225,10,,44,22,1,,64,,85924,78039,2022-07-28,,0.557,0.506,0,,3,43865,0.284,192.2,,,526,316,12,63,33,1,0.026,,37,42,15.8,,1
24330,US,,,cbsa,,iso1:us#cbsa:24330,,45130,0.142,other,20.9,,0.73,0.56,,,0.93,2,2,2,4,0,,3,12085,150,,,,50,30,1,,2,1,0,,0,,27552,25785,2022-07-28,,0.611,0.571,0,,3,16139,0.358,146.2,,,865,589,30,82,57,5,0.038,,4,13,8.4,,0
24340,US,,,cbsa,,iso1:us#cbsa:24340,,1077370,0.247,other,24.8,,1.18,0.1,,,,3,3,2,4,2,,4,301941,2823,,,,1849,1548,68,,,,,,1870,,685540,634575,2022-07-28,,0.636,0.589,0,1280144,3,359632,0.334,173.6,,,5587,4616,263,531,424,10,0.043,,92,402,12.0,,1
24380,US,,,cbsa,,iso1:us#cbsa:24380,,26675,0.296,other,56.2,,1.08,0.43,,,0.31,3,3,3,4,1,,0,9021,201,,,,12,5,0,,2,0,1,,30,0,19657,16421,2022-07-28,,0.737,0.616,0,0,3,,,393.6,,,2022,1654,115,197,183,10,0.054,,7,120,12.8,,2
24420,US,,,cbsa,,iso1:us#cbsa:24420,,87487,0.117,other,27.4,,0.95,0.32,,,0.45,3,2,3,4,1,,0,18243,354,,,,153,98,10,,24,10,1,,32,,49136,44326,2022-07-28,,0.562,0.507,0,119271,3,23250,0.266,192.0,,,838,523,51,89,62,3,0.067,,6,39,13.1,,1
24460,US,,,cbsa,,iso1:us#cbsa:24460,,25779,0.327,other,37.7,,1.19,0.61,,,,3,3,3,4,2,,4,6804,107,,,,81,26,0,,,,,,68,,12386,11358,2022-07-28,,0.48,0.441,0,,3,5447,0.211,263.8,,,133,54,0,2,,,0.011,,5,5,10.5,,2
24500,US,,,cbsa,,iso1:us#cbsa:24500,,81366,,other,43.4,,0.92,0.29,,,0.94,3,4,3,4,1,,3,26791,351,,,,276,234,15,,21,19,1,,0,,51066,45032,2022-07-28,,0.628,0.553,0,101081,3,20359,0.25,303.6,,,387,278,15,21,19,1,0.04,,16,16,12.5,,2
24540,US,,,cbsa,,iso1:us#cbsa:24540,,324492,0.108,other,30.9,,0.98,0.12,,,0.47,3,2,3,4,1,,0,96041,717,,,,395,266,11,,61,28,1,,296,,216012,201220,2022-07-28,,0.666,0.62,0,,3,99949,0.308,216.4,,,468,283,12,67,28,1,0.029,,19,19,5.4,,1
24580,US,,,cbsa,,iso1:us#cbsa:24580,,322906,0.145,other,37.3,,1.13,0.15,,,,3,2,3,4,2,,4,109914,758,,,,,,,,,,,,152,,219197,205432,2022-07-28,,0.679,0.636,1,,3,121043,0.375,261.4,,,2199,1607,124,264,207,10,0.059,,,81,10.3,,2
24620,US,,,cbsa,,iso1:us#cbsa:24620,,69069,0.246,other,54.8,,1.36,0.27,,,0.96,3,3,3,4,2,,3,23427,382,,,,124,55,5,,10,9,0,,265,,35808,32322,2022-07-28,,0.518,0.468,3,,3,14948,0.216,383.7,,,156,83,7,15,14,2,0.048,,5,5,5.7,,1
24660,US,,,cbsa,,iso1:us#cbsa:24660,,771851,0.196,other,34.4,,1.21,0.1,,,0.71,3,2,3,4,2,,1,197198,2020,,,,1336,1010,71,,147,105,5,,1859,,467948,443650,2022-07-28,,0.606,0.575,5,,3,253672,0.329,240.8,,,4692,3426,229,494,347,18,0.047,,91,321,11.0,,2
24700,US,,,cbsa,,iso1:us#cbsa:24700,,26559,0.134,other,41.4,,1.07,0.59,,,0.43,3,2,3,4,1,,0,7436,148,,,,32,12,1,,3,1,1,,55,,14258,13130,2022-07-28,,0.537,0.494,0,,3,6554,0.247,289.9,,,310,195,11,36,24,2,0.038,,6,21,11.0,,2
24740,US,,,cbsa,,iso1:us#cbsa:24740,,43909,0.205,other,25.4,,0.87,0.35,,,0.92,3,3,3,4,0,,3,11170,202,,,,173,76,3,,26,24,2,,0,,26331,22722,2022-07-28,,0.6,0.517,0,55747,3,8951,0.204,177.6,,,202,84,3,26,24,2,0.016,,4,4,4.0,,0
24780,US,,,cbsa,,iso1:us#cbsa:24780,,180742,0.31,other,63.5,,1.26,0.16,,,0.78,3,3,3,4,2,,1,58229,252,,,,888,845,82,,120,93,8,,803,,103795,97675,2022-07-28,,0.574,0.54,0,,3,50056,0.277,444.3,,,998,923,89,137,105,9,0.086,,61,69,22.5,,2
24820,US,,,cbsa,,iso1:us#cbsa:24820,,51113,0.19,other,41.1,,0.93,0.4,,,0.5,3,2,3,4,1,,0,13087,242,,,,24,10,1,,8,4,0,,0,,22000,20511,2022-07-28,,0.43,0.401,0,,3,10433,0.204,287.6,,,2024,1735,102,294,234,17,0.046,,4,155,20.1,,2
24860,US,,,cbsa,,iso1:us#cbsa:24860,,920477,0.251,other,40.4,,1.19,0.1,,,0.72,3,3,3,4,2,,1,314042,3995,,,,1894,1381,80,,258,184,4,,2600,,535098,464008,2022-07-28,,0.581,0.504,0,,3,203669,0.221,282.5,,,6278,4536,273,887,599,37,0.042,,87,383,12.9,,2
24900,US,,,cbsa,,iso1:us#cbsa:24900,,38130,0.348,other,30.7,,0.9,0.36,,,,3,3,3,4,0,,4,10685,227,,,,,,,,,,,,0,,24899,21941,2022-07-28,,0.653,0.575,0,54987,3,8662,0.227,215.1,,,403,144,17,31,18,2,0.036,,,19,18.5,,2
24940,US,,,cbsa,,iso1:us#cbsa:24940,,70811,0.103,other,25.4,,1.02,0.32,,,0.63,3,2,3,4,1,,0,23464,312,,,,206,173,10,,30,19,1,,0,,38389,34457,2022-07-28,,0.542,0.487,0,,3,15890,0.224,177.9,,,290,223,13,44,26,1,0.041,,17,17,8.3,,0
24980,US,,,cbsa,,iso1:us#cbsa:24980,,20758,0.121,other,26.8,,0.86,0.63,,,0.62,3,2,3,4,0,,0,5840,132,,,,52,23,2,,6,3,0,,0,,12477,11071,2022-07-28,,0.601,0.533,0,27370,3,4306,0.207,187.9,,,79,34,3,6,3,0,0.043,,4,4,24.7,,2
25020,US,,,cbsa,,iso1:us#cbsa:25020,,72914,0.265,other,72.1,,0.93,0.2,,,,3,3,3,4,1,,4,17364,,,,,,,,,,,,,25,,63656,55773,2022-07-28,,0.873,0.765,,,3,35616,0.488,504.7,,,,,,,,,0.037,,,,6.1,,1
25060,US,,,cbsa,,iso1:us#cbsa:25060,,417665,0.505,other,49.4,,1.01,0.1,,,0.7,3,3,3,4,1,,0,118769,1370,,,,732,541,42,,83,58,6,,0,,252732,216440,2022-07-28,,0.605,0.518,0,475268,3,79370,0.19,346.0,,,1764,1275,72,185,123,15,0.049,,48,101,11.0,,2
25100,US,,,cbsa,,iso1:us#cbsa:25100,,19983,0.667,other,40.0,,0.81,0.68,,,,3,3,3,4,0,,4,6219,56,,,,7,4,0,,2,,,,0,,11118,9111,2022-07-28,,0.556,0.456,0,,3,3102,0.155,280.2,,,79,44,6,7,3,1,0.087,,4,7,15.2,,2
25180,US,,,cbsa,,iso1:us#cbsa:25180,,288104,0.151,other,29.8,,1.11,0.17,,,,3,2,3,4,2,,4,80949,977,,,,452,373,22,,,,,,104,,189323,165544,2022-07-28,,0.657,0.575,1,,3,76439,0.265,208.6,,,2022,1397,99,190,127,7,0.05,,101,97,8.5,,1
25200,US,,,cbsa,,iso1:us#cbsa:25200,,24127,0.216,other,34.3,,0.78,0.54,,,,3,3,3,4,0,,4,6781,31,,,,25,12,0,,,,,,15,,22799,20280,2022-07-28,,0.945,0.841,0,,3,10681,0.443,240.4,,,50,24,1,,,,0.034,,5,10,8.3,,1
25220,US,,,cbsa,,iso1:us#cbsa:25220,,134758,0.312,other,58.8,,1.0,0.16,,,0.44,3,3,3,4,1,,0,38805,617,,,,354,234,11,,43,19,2,,102,,72022,63541,2022-07-28,,0.534,0.472,2,,3,24900,0.185,411.8,,,376,237,11,43,19,2,0.027,,23,23,15.2,,2
25260,US,,,cbsa,,iso1:us#cbsa:25260,,152940,0.19,other,60.7,,1.02,0.15,,,0.9,3,2,3,4,1,,3,60364,451,,,,126,117,15,,13,12,0,,0,,79013,70081,2022-07-28,,0.517,0.458,0,178324,3,30690,0.201,425.0,,,1979,1829,233,176,143,17,0.115,,25,249,18.6,,2
25300,US,,,cbsa,,iso1:us#cbsa:25300,,38839,0.15,other,40.5,,0.88,0.41,,,,3,2,3,4,0,,4,11212,153,,,,,,,,,,,,0,,16945,15131,2022-07-28,,0.436,0.39,0,,3,7254,0.187,283.2,,,896,618,49,84,51,2,0.05,,,84,25.0,,2
25420,US,,,cbsa,,iso1:us#cbsa:25420,,577941,0.229,other,24.3,,1.22,0.13,,,,3,3,2,4,2,,4,129111,2092,,,,,,,,,,,,984,,431896,364574,2022-07-28,,0.747,0.631,0,,3,171669,0.297,170.3,,,6039,4716,165,780,584,24,0.027,,,123,6.0,,0
25460,US,,,cbsa,,iso1:us#cbsa:25460,,45185,0.135,other,35.1,,0.97,0.41,,,,3,2,3,4,1,,4,11917,231,,,,,,,,,,,,11,,20068,16889,2022-07-28,,0.444,0.374,0,,3,7324,0.162,245.7,,,198,75,5,24,4,1,0.043,,,8,7.4,,1
25500,US,,,cbsa,,iso1:us#cbsa:25500,,134964,0.256,other,31.5,,1.18,0.27,,,,3,3,3,4,2,,4,30037,402,,,,,,,,,,,,55,,81632,74992,2022-07-28,,0.605,0.556,0,165012,3,,,220.8,,,560,338,19,64,21,2,0.033,,,16,5.4,,1
25540,US,,,cbsa,,iso1:us#cbsa:25540,,1204877,0.106,other,19.3,,1.0,0.1,,,0.74,2,2,2,4,1,,1,262813,3986,,,,2716,2017,96,,321,239,13,,158,,1073809,925997,2022-07-28,,0.891,0.769,2,,3,520207,0.432,135.0,,,7963,6052,306,968,659,27,0.034,,129,331,9.6,,0
25580,US,,,cbsa,,iso1:us#cbsa:25580,,31363,0.333,other,37.4,,1.05,0.59,,,0.49,3,3,3,4,1,,0,6959,73,,,,32,25,1,,10,4,0,,50,,14805,13370,2022-07-28,,0.472,0.426,0,,3,8691,0.277,261.5,,,59,31,1,10,4,0,0.007,,4,4,6.6,,1
25620,US,,,cbsa,,iso1:us#cbsa:25620,,168849,0.349,other,60.4,,1.03,0.1,,,,3,3,3,4,1,,4,54259,656,,,,,,,,,,,,0,,97826,85673,2022-07-28,,0.579,0.507,0,210668,3,32831,0.194,422.9,,,2688,1921,225,265,200,19,0.075,,,196,29.6,,2
25700,US,,,cbsa,,iso1:us#cbsa:25700,,28553,0.28,other,26.0,,1.01,0.62,,,0.5,3,3,3,4,1,,0,7489,86,,,,81,63,5,,12,6,1,,52,,16193,14567,2022-07-28,,0.567,0.51,0,,3,6643,0.233,182.1,,,179,90,5,12,6,1,0.029,,9,9,18.1,,1
25720,US,,,cbsa,,iso1:us#cbsa:25720,,76236,0.262,other,26.8,,0.72,0.35,,,,3,3,3,4,0,,4,26280,63,,,,52,36,1,,,,,,0,,68099,58704,2022-07-28,,0.893,0.77,0,,3,30244,0.397,187.6,,,5496,4132,225,598,456,42,0.042,,9,266,11.4,,1
25740,US,,,cbsa,,iso1:us#cbsa:25740,,81653,0.274,other,42.0,,0.87,0.27,,,,3,3,3,4,0,,4,22369,217,,,,,,,,,,,,0,,55072,48121,2022-07-28,,0.674,0.589,0,128419,3,25765,0.316,293.9,,,261,190,26,16,13,1,0.09,,,28,11.4,,2
25760,US,,,cbsa,,iso1:us#cbsa:25760,,17782,0.188,other,38.6,,0.8,0.62,,,,3,2,3,4,0,,4,5165,100,,,,24,3,1,,6,0,0,,13,,10695,9030,2022-07-28,,0.601,0.508,0,,3,3673,0.207,269.9,,,24,3,1,6,0,0,0.012,,5,5,16.9,,2
25780,US,,,cbsa,,iso1:us#cbsa:25780,,44535,0.249,other,53.9,,1.21,0.29,,,0.7,3,3,3,4,2,,0,13330,126,,,,148,64,4,,8,5,0,,168,,28304,25990,2022-07-28,,0.636,0.584,0,,3,13216,0.297,377.2,,,1445,1137,85,158,150,12,0.058,,6,69,14.4,,2
25820,US,,,cbsa,,iso1:us#cbsa:25820,,18546,,other,26.2,,0.8,0.65,,,,3,4,3,4,0,,4,5049,115,,,,18,4,0,,0,0,1,,10,,9401,8142,2022-07-28,,0.507,0.439,0,19551,3,2935,0.158,183.3,,,23,7,1,0,0,1,0.0,,4,4,0.0,,0
25840,US,,,cbsa,,iso1:us#cbsa:25840,,89553,0.222,other,31.1,,0.98,0.28,,,,3,3,3,4,1,,4,27165,273,,,,75,39,18,,,,,,42,,57452,50557,2022-07-28,,0.642,0.565,1,105261,3,18759,0.209,217.7,,,322,244,20,44,31,1,0.051,,,28,5.8,,1
25860,US,,,cbsa,,iso1:us#cbsa:25860,,369711,0.255,other,47.9,,1.25,0.12,,,,3,3,3,4,2,,4,114329,1410,,,,,,,,,,,,1239,,195117,185455,2022-07-28,,0.528,0.502,4,,3,100813,0.273,335.1,,,2067,1632,124,260,209,13,0.058,,,188,15.3,,2
25880,US,,,cbsa,,iso1:us#cbsa:25880,,45605,0.38,other,35.1,,1.15,0.4,,,0.82,3,3,3,4,2,,2,11195,207,,,,69,19,1,,4,3,0,,0,,18572,17843,2022-07-28,,0.407,0.391,0,35280,3,9050,0.198,245.6,,,453,304,24,102,81,6,0.052,,4,25,7.5,,1
25900,US,,,cbsa,,iso1:us#cbsa:25900,,201513,0.13,other,38.4,,1.14,0.16,,,0.8,3,2,3,4,2,,1,36259,201,,,,314,286,32,,24,19,2,,542,,149592,135630,2022-07-28,,,,1,1103861,3,71804,,269.0,,,314,286,32,24,19,2,0.1,,20,20,7.9,,2
25940,US,,,cbsa,,iso1:us#cbsa:25940,,222195,0.277,other,39.9,,1.14,0.17,,,0.41,3,3,3,4,2,,0,53927,483,,,,234,209,11,,28,11,3,,0,,170813,141227,2022-07-28,,0.769,0.636,0,,3,58556,0.264,279.0,,,2687,2613,123,364,297,9,0.037,,15,117,9.7,,1
25980,US,,,cbsa,,iso1:us#cbsa:25980,,80994,0.412,other,44.1,,1.51,0.28,,,,3,3,3,4,3,,4,16544,188,,,,,,,,,,,,250,,52951,45004,2022-07-28,,0.654,0.556,0,33608,3,14257,0.176,308.7,,,2687,2613,123,364,297,9,0.037,,,117,9.7,,1
26020,US,,,cbsa,,iso1:us#cbsa:26020,,71070,0.303,other,48.6,,1.08,0.25,,,,3,3,3,4,1,,4,21324,381,,,,43,18,1,,3,0,2,,53,0,33806,29143,2022-07-28,,0.476,0.41,0,0,3,,,340.5,,,114,58,2,5,0,2,0.023,,6,5,0.9,,1
26090,US,,,cbsa,,iso1:us#cbsa:26090,,118081,0.294,other,28.1,,1.25,0.28,,,,3,3,3,4,2,,4,29227,367,,,,42,10,1,,1,11,0,,0,,62625,62172,2022-07-28,,0.53,0.527,0,125449,3,35579,0.301,196.5,,,215,131,9,15,8,1,0.033,,4,24,4.1,,0
26140,US,,,cbsa,,iso1:us#cbsa:26140,,149657,0.296,other,43.7,,0.74,0.14,,,0.86,3,3,3,4,0,,3,33441,1006,,,,332,232,35,,40,34,6,,0,,97023,85270,2022-07-28,,0.648,0.57,0,,3,42145,0.282,305.7,,,1164,945,122,158,138,16,0.101,,35,162,33.2,,2
26220,US,,,cbsa,,iso1:us#cbsa:26220,,23382,0.065,other,20.8,,0.89,0.71,,,0.9,2,1,2,4,0,,3,4216,45,,,,23,19,2,,2,2,1,,14,,22421,20171,2022-07-28,,0.95,0.863,0,51434,3,11625,0.497,145.4,,,84,54,7,4,2,1,0.077,,4,11,10.2,,1
26260,US,,,cbsa,,iso1:us#cbsa:26260,,29784,0.187,other,40.8,,0.79,0.42,,,,3,2,3,4,0,,4,7416,115,,,,,,,,,,,,11,,15920,12641,2022-07-28,,0.535,0.424,0,,3,3818,0.128,285.4,,,1244,708,41,93,62,7,0.032,,,36,9.3,,1
26300,US,,,cbsa,,iso1:us#cbsa:26300,,99386,0.283,other,29.3,,1.03,0.29,,,0.75,3,3,3,4,1,,1,24708,518,,,,403,306,17,,36,27,2,,98,,54433,45937,2022-07-28,,0.548,0.462,0,,3,19938,0.201,205.3,,,449,332,19,37,27,3,0.046,,18,18,18.8,,2
26340,US,,,cbsa,,iso1:us#cbsa:26340,,37800,0.225,other,33.3,,1.08,0.43,,,,3,3,3,4,1,,4,9178,113,,,,,,,,,,,,0,,20822,20164,2022-07-28,,0.551,0.533,0,37171,3,11339,0.3,232.8,,,164,83,2,16,5,1,0.034,,,10,8.7,,1
26380,US,,,cbsa,,iso1:us#cbsa:26380,,208075,0.253,other,50.8,,0.95,0.14,,,0.72,3,3,3,4,1,,1,65548,808,,,,350,219,7,,49,36,1,,200,,109660,95568,2022-07-28,,0.527,0.459,2,,3,36044,0.173,355.6,,,731,438,15,99,72,3,0.017,,16,32,5.2,,1
26420,US,,,cbsa,,iso1:us#cbsa:26420,,7066141,,other,40.5,,0.93,0.1,,,0.93,3,4,3,4,1,,3,1767514,16250,,,,12805,11664,1113,,1421,1317,126,,2364,,5241973,4500224,2022-07-28,,0.742,0.637,8,11355767,3,1799682,0.255,283.2,,,85336,77517,7396,9365,8640,847,0.087,,1320,8649,19.1,,2
26460,US,,,cbsa,,iso1:us#cbsa:26460,,59461,0.135,other,16.8,,0.82,0.52,,,0.83,2,2,2,4,0,,2,11820,150,,,,105,73,9,,6,5,1,,5,,51252,45111,2022-07-28,,0.862,0.759,0,,3,23932,0.402,117.7,,,405,275,18,26,12,1,0.046,,4,12,7.3,,0
26500,US,,,cbsa,,iso1:us#cbsa:26500,,45144,0.095,other,25.6,,1.12,0.57,,,0.32,3,1,3,4,2,,0,12208,258,,,,27,19,1,,4,1,1,,81,,24899,21980,2022-07-28,,0.552,0.487,2,,3,11172,0.247,179.4,,,160,103,10,14,6,0,0.06,,10,23,15.5,,1
26540,US,,,cbsa,,iso1:us#cbsa:26540,,36520,0.285,other,48.5,,1.08,0.41,,,0.36,3,3,3,4,1,,0,12306,158,,,,31,19,2,,6,2,0,,30,,20509,18907,2022-07-28,,0.562,0.518,0,,3,8749,0.24,339.5,,,114,53,3,14,5,0,0.028,,5,5,5.0,,1
26580,US,,,cbsa,,iso1:us#cbsa:26580,,355873,0.234,other,66.4,,1.13,0.1,,,,3,3,3,4,2,,4,120243,1411,,,,,,,,,,,,112,,227691,196717,2022-07-28,,0.64,0.553,0,,3,87526,0.246,464.5,,,6831,6101,615,952,663,70,0.091,,,752,29.5,,2
26620,US,,,cbsa,,iso1:us#cbsa:26620,,471824,0.282,other,47.7,,1.06,0.1,,,0.81,3,3,3,4,1,,2,126863,1286,,,,1304,1099,72,,130,104,6,,227,,337489,274854,2022-07-28,,0.715,0.583,0,667530,3,108293,0.23,333.8,,,2836,2282,151,288,225,11,0.053,,93,240,21.9,,2
26660,US,,,cbsa,,iso1:us#cbsa:26660,,72971,,other,33.9,,0.98,0.33,,,0.86,3,4,3,4,1,,3,20363,214,,,,63,57,8,,6,5,1,,29,,40792,35721,2022-07-28,,0.559,0.49,0,90076,3,14174,0.194,237.1,,,298,249,29,46,42,5,0.083,,6,33,11.1,,2
26700,US,,,cbsa,,iso1:us#cbsa:26700,,20466,,other,31.4,,0.95,0.59,,,,3,4,3,4,1,,4,5353,80,,,,43,9,3,,,,,,45,,13120,10363,2022-07-28,,0.641,0.506,0,8671,3,4854,0.237,219.9,,,118,25,1,16,2,2,0.015,,,8,8.0,,1
